,#name_w_spin,metal,Ox,spin,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,SSE
11,co_3_ammonia_ammonia_ammonia_ammonia_acetonitrile_acetonitrile,co,3,3,-0.81884,-0.74423,-0.74081,-0.7284,-0.71109,1.1791,-0.55011,-0.54967,-1.00331,-1.00377,-1.00092,-1.0026,0.1075471399999514,0.1699937999999292,0.4691007599999466,3.535931779999828,6.848655710000003,23.48242822
114,cr_2_water_water_water_water_water_water,cr,2,3,-0.54704,-0.5301,-0.52223,-0.48478,-0.36717,1.10473,-0.89426,-0.8944,-0.89058,-0.89049,-0.92682,-0.92693,0.0518667199999072,0.1260516600000301,1.412543039999946,3.087393519999978,5.1110673900000165,-23.61560466
331,mn_2_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_water,mn,2,4,-0.70812,-0.69357,-0.69151,-0.63128,-0.62666,0.84515,-0.93049,0.49419,0.49397,0.48971,0.48952,0.49465,0.1158027500000571,0.1931937399999697,1.8702169499999852,4.113007390000121,6.5720615800000814,11.54072466
428,mn_3_carbonyl_carbonyl_carbonyl_carbonyl_cyanide_cyanide,mn,3,3,-0.59536,-0.57447,-0.49185,-0.49024,-0.34178,0.20486,-0.00752,-0.00752,0.62543,0.62543,0.62542,0.62542,0.1034264000002167,0.1964461000000028,1.5805422900000394,3.7099794200000815,6.258933770000112,-26.01774432
257,fe_3_cyanide_cyanide_cyanide_cyanide_chloride_chloride,fe,3,4,0.15875,0.15875,0.16929,0.18709,0.4272,0.79321,-0.00307,-0.00307,-0.00306,-0.00306,-0.61367,-0.61475,0.1389837900001111,0.2318402200000946,2.356429840000146,5.158340339999995,8.187347369999998,-3.872270084
219,fe_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_ammonia_ammonia,fe,3,4,-0.72245,-0.71939,-0.7158,-0.71541,-0.67834,1.30262,-0.53217,-0.53029,-0.53172,-0.5298,-1.01655,-1.01618,0.1389837900001111,0.2318402200000946,2.356429840000146,5.158340339999995,8.187347369999998,8.135573023
437,mn_3_chloride_chloride_chloride_chloride_chloride_fluoride,mn,3,3,0.20487,0.23186,0.30543,0.56704,0.64399,1.04994,-0.49994,-0.59427,-0.7356,-0.73865,-0.73932,-0.74216,0.1034264000002167,0.1964461000000028,1.5805422900000394,3.7099794200000815,6.258933770000112,-37.20687513
252,fe_3_carbonyl_carbonyl_carbonyl_carbonyl_misc_misc,fe,3,4,-0.87891,-0.80883,-0.7663,-0.52404,-0.51267,0.62399,0.22632,0.2263,0.5722,0.57216,0.57216,0.57212,0.1389837900001111,0.2318402200000946,2.356429840000146,5.158340339999995,8.187347369999998,23.56109287
352,mn_2_misc_misc_acetonitrile_acetonitrile_acetonitrile_acetonitrile,mn,2,4,-0.50568,-0.50458,-0.50452,-0.45339,-0.44433,0.99811,-0.46965,-0.46962,-0.46804,-0.46792,0.25381,0.2539,0.1158027500000571,0.1931937399999697,1.8702169499999852,4.113007390000121,6.5720615800000814,9.350087253
475,mn_3_misc_misc_water_water_water_water,mn,3,3,-0.79388,-0.78819,-0.75813,-0.73004,-0.61262,1.03799,-0.84433,-0.86644,0.30626,0.29648,-0.90414,-0.90654,0.1034264000002167,0.1964461000000028,1.5805422900000394,3.7099794200000815,6.258933770000112,-26.90345586
261,fe_3_cyanide_cyanide_cyanide_cyanide_misc_misc,fe,3,4,-0.15763,-0.15282,-0.15282,-0.1285,-0.06619,0.5481,-0.03041,-0.03045,-0.03046,-0.0305,0.4208,0.42076,0.1389837900001111,0.2318402200000946,2.356429840000146,5.158340339999995,8.187347369999998,35.85029891
443,mn_3_chloride_chloride_chloride_chloride_phosphine_phosphine,mn,3,3,-0.11168,-0.10166,-0.1013,-0.09428,0.01423,0.61616,-0.45142,-0.45168,-0.4524,-0.45272,0.08298,0.08275,0.1034264000002167,0.1964461000000028,1.5805422900000394,3.7099794200000815,6.258933770000112,-29.51472577
178,fe_2_misc_misc_misc_misc_misc_chloride,fe,2,3,-0.4139,-0.41386,-0.36481,-0.30917,-0.30124,0.474,0.29877,0.29868,0.29999,0.29938,-0.43901,0.31703,0.0914334600001893,0.1440907800001696,0.1694952400000602,2.663996020000013,5.352529350000168,35.36209613
410,mn_3_ammonia_ammonia_ammonia_ammonia_ammonia_phosphine,mn,3,3,-0.83041,-0.81498,-0.81248,-0.69137,-0.6223,1.06894,-1.01647,-1.01444,-1.02625,-1.08463,-1.08601,0.1291,0.1034264000002167,0.1964461000000028,1.5805422900000394,3.7099794200000815,6.258933770000112,-48.31513873
278,fe_3_misc_misc_misc_misc_misc_phosphine,fe,3,4,-0.68824,-0.65041,-0.62853,-0.40335,-0.39626,0.59849,0.27427,0.27383,0.27209,0.27156,0.28424,0.11795,0.1389837900001111,0.2318402200000946,2.356429840000146,5.158340339999995,8.187347369999998,28.26549141
19,co_3_water_water_water_water_fluoride_fluoride,co,3,3,-0.53605,-0.50331,-0.5032,-0.48189,-0.44501,1.28058,-0.44396,-0.46424,-0.87129,-0.87234,-0.87219,-0.87144,0.1075471399999514,0.1699937999999292,0.4691007599999466,3.535931779999828,6.848655710000003,-2.551587437
355,mn_2_misc_misc_misc_misc_carbonyl_carbonyl,mn,2,4,-0.56224,-0.56224,-0.55579,-0.51812,-0.4731,0.69045,0.23322,0.23321,0.2332,0.23317,0.52575,0.52572,0.1158027500000571,0.1931937399999697,1.8702169499999852,4.113007390000121,6.5720615800000814,28.6035687
169,fe_2_misc_misc_acetonitrile_acetonitrile_acetonitrile_acetonitrile,fe,2,3,-0.54062,-0.54054,-0.50005,-0.49059,-0.45575,0.88862,-0.46146,-0.46093,-0.454,-0.45405,0.27176,0.27184,0.0914334600001893,0.1440907800001696,0.1694952400000602,2.663996020000013,5.352529350000168,18.89775858
239,fe_3_ammonia_ammonia_ammonia_ammonia_fluoride_fluoride,fe,3,4,-0.55079,-0.43862,-0.4386,-0.41429,-0.37254,1.33201,-0.52807,-0.52833,-1.04293,-1.04293,-1.04293,-1.04298,0.1389837900001111,0.2318402200000946,2.356429840000146,5.158340339999995,8.187347369999998,-1.264325973
277,fe_3_misc_misc_misc_misc_misc_misc,fe,3,4,-0.64423,-0.64423,-0.39369,-0.39367,-0.39364,0.60847,0.29269,0.29276,0.29272,0.29271,0.29265,0.29272,0.1389837900001111,0.2318402200000946,2.356429840000146,5.158340339999995,8.187347369999998,29.61642004
160,fe_2_chloride_chloride_chloride_chloride_phosphine_phosphine,fe,2,3,0.05887,0.05965,0.06612,0.07684,0.09983,0.73787,-0.6727,-0.67285,-0.71818,-0.71813,0.11094,0.10981,0.0914334600001893,0.1440907800001696,0.1694952400000602,2.663996020000013,5.352529350000168,-6.255214208
73,cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_misc_misc,cr,2,3,-0.52884,-0.52148,-0.50735,-0.45577,-0.35637,0.35871,0.30072,0.29751,-0.15017,-0.15868,-0.23387,-0.24885,0.0518667199999072,0.1260516600000301,1.412543039999946,3.087393519999978,5.1110673900000165,-26.62282711
17,co_3_water_water_water_water_ammonia_ammonia,co,3,3,-0.9218,-0.85542,-0.83917,-0.8364,-0.78986,1.34826,-0.87456,-0.8745,-0.88799,-0.88812,-1.0089,-1.00904,0.1075471399999514,0.1699937999999292,0.4691007599999466,3.535931779999828,6.848655710000003,4.280051182
62,cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_ammonia_ammonia,cr,2,3,-0.54671,-0.54295,-0.52877,-0.4823,-0.37732,0.72631,-1.041,-1.04143,0.42658,0.43357,0.42423,0.42976,0.0518667199999072,0.1260516600000301,1.412543039999946,3.087393519999978,5.1110673900000165,-35.26094779
249,fe_3_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_fluoride,fe,3,4,-0.79789,-0.74879,-0.74871,-0.71697,-0.69255,0.8155,-0.26663,0.55462,0.55462,0.55343,0.55342,0.51565,0.1389837900001111,0.2318402200000946,2.356429840000146,5.158340339999995,8.187347369999998,13.93655157
228,fe_3_ammonia_ammonia_ammonia_ammonia_ammonia_acetonitrile,fe,3,4,-0.83818,-0.83813,-0.83236,-0.73511,-0.72462,1.34569,-0.58793,-1.04802,-1.05015,-1.04895,-1.04531,-1.04913,0.1389837900001111,0.2318402200000946,2.356429840000146,5.158340339999995,8.187347369999998,6.157968983
238,fe_3_ammonia_ammonia_ammonia_ammonia_cyanide_cyanide,fe,3,4,-0.47196,-0.44164,-0.43875,-0.43874,-0.38262,1.02082,-0.1542,-0.1545,-1.01877,-1.01869,-1.01883,-1.01867,0.1389837900001111,0.2318402200000946,2.356429840000146,5.158340339999995,8.187347369999998,0.248280607
229,fe_3_ammonia_ammonia_ammonia_ammonia_ammonia_ammonia,fe,3,4,-0.9187,-0.91841,-0.91825,-0.74831,-0.74815,1.36162,-1.05876,-1.05528,-1.05796,-1.05723,-1.06125,-1.05683,0.1389837900001111,0.2318402200000946,2.356429840000146,5.158340339999995,8.187347369999998,6.194082184
318,mn_2_ammonia_ammonia_ammonia_ammonia_ammonia_phosphine,mn,2,4,-0.56515,-0.56431,-0.56236,-0.49475,-0.48808,1.15905,-1.09055,-1.09054,-1.09015,-1.09165,-1.09055,0.41218,0.1158027500000571,0.1931937399999697,1.8702169499999852,4.113007390000121,6.5720615800000814,0.844082526
283,fe_3_phosphine_phosphine_water_water_water_water,fe,3,4,-0.83715,-0.81601,-0.80758,-0.80203,-0.71092,1.22818,-0.90764,-0.90859,-0.91253,-0.9185,0.55904,0.56095,0.1389837900001111,0.2318402200000946,2.356429840000146,5.158340339999995,8.187347369999998,-2.493505111
47,cr_2_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl,cr,2,3,-0.66685,-0.66682,-0.64041,-0.58575,-0.48692,0.16002,0.6403,0.6403,0.55802,0.55802,0.5579,0.5579,0.0518667199999072,0.1260516600000301,1.412543039999946,3.087393519999978,5.1110673900000165,-31.7961827
250,fe_3_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_misc,fe,3,4,-0.84063,-0.82154,-0.55556,-0.55106,-0.55105,0.63806,0.23796,0.56471,0.56465,0.56463,0.56457,0.53546,0.1389837900001111,0.2318402200000946,2.356429840000146,5.158340339999995,8.187347369999998,21.99214217
79,cr_2_misc_misc_misc_misc_ammonia_ammonia,cr,2,3,-0.48528,-0.46146,-0.46145,-0.39468,-0.28472,0.25497,0.35819,0.35804,0.35957,0.35947,-1.03148,-1.03161,0.0518667199999072,0.1260516600000301,1.412543039999946,3.087393519999978,5.1110673900000165,-31.20981226
295,fe_3_water_water_water_water_water_cyanide,fe,3,4,-0.71086,-0.67197,-0.67027,-0.6556,-0.59592,1.31187,-0.14944,-0.89247,-0.89605,-0.88516,-0.88293,-0.90395,0.1389837900001111,0.2318402200000946,2.356429840000146,5.158340339999995,8.187347369999998,-14.67094535
481,mn_3_phosphine_phosphine_phosphine_phosphine_phosphine_hydrogensulfide,mn,3,3,-0.78499,-0.78443,-0.77739,-0.77709,-0.60023,0.41438,0.10976,0.11023,0.11518,0.1155,-0.04985,-0.24931,0.1034264000002167,0.1964461000000028,1.5805422900000394,3.7099794200000815,6.258933770000112,-29.0818882
20,co_3_water_water_water_water_water_ammonia,co,3,3,-0.9326,-0.91346,-0.86006,-0.84715,-0.81608,1.3734,-0.85761,-0.86836,-0.88774,-0.88777,-0.89623,-0.97964,0.1075471399999514,0.1699937999999292,0.4691007599999466,3.535931779999828,6.848655710000003,7.03375959
456,mn_3_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_fluoride_fluoride,mn,3,3,-0.49938,-0.49551,-0.43882,-0.43859,-0.2853,0.95161,-0.44976,-0.45037,-0.1635,-0.16577,-0.19351,-0.19725,0.1034264000002167,0.1964461000000028,1.5805422900000394,3.7099794200000815,6.258933770000112,-36.60763445
424,mn_3_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_cyanide,mn,3,3,-0.77045,-0.77045,-0.75477,-0.66268,-0.54438,0.34482,0.03957,0.60959,0.58449,0.58448,0.5844,0.5844,0.1034264000002167,0.1964461000000028,1.5805422900000394,3.7099794200000815,6.258933770000112,-27.59255596
140,fe_2_carbonyl_carbonyl_carbonyl_carbonyl_acetonitrile_acetonitrile,fe,2,3,-0.68287,-0.68271,-0.62483,-0.59007,-0.58879,0.75,-0.54555,-0.54551,0.53081,0.53077,0.53059,0.53055,0.0914334600001893,0.1440907800001696,0.1694952400000602,2.663996020000013,5.352529350000168,25.27641655
192,fe_2_phosphine_phosphine_phosphine_phosphine_phosphine_carbonyl,fe,2,3,-0.64068,-0.63487,-0.61063,-0.58865,-0.51672,0.46646,0.5086,-0.01385,-0.01419,-0.01356,-0.01489,-0.01521,0.0914334600001893,0.1440907800001696,0.1694952400000602,2.663996020000013,5.352529350000168,29.76490773
130,fe_2_ammonia_ammonia_ammonia_ammonia_ammonia_chloride,fe,2,3,-0.43116,-0.43113,-0.37097,-0.33589,-0.32987,0.97931,-1.05576,-1.06733,-1.06839,-1.06764,-1.06621,-0.60053,0.0914334600001893,0.1440907800001696,0.1694952400000602,2.663996020000013,5.352529350000168,5.995776474
215,fe_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile_fluoride,fe,3,4,-0.58314,-0.58142,-0.572,-0.56938,-0.53277,1.30017,-0.36473,-0.47534,-0.47532,-0.47502,-0.47499,-0.47936,0.1389837900001111,0.2318402200000946,2.356429840000146,5.158340339999995,8.187347369999998,5.690448933
244,fe_3_carbonyl_carbonyl_carbonyl_carbonyl_acetonitrile_acetonitrile,fe,3,4,-0.8632,-0.86318,-0.80354,-0.79079,-0.51805,0.87314,-0.56168,-0.56173,0.56649,0.56649,0.56649,0.56649,0.1389837900001111,0.2318402200000946,2.356429840000146,5.158340339999995,8.187347369999998,21.20124111
363,mn_2_misc_misc_misc_misc_misc_water,mn,2,4,-0.52147,-0.51999,-0.51689,-0.45797,-0.44584,0.78184,-0.88929,0.25349,0.2546,0.2467,0.24681,0.24397,0.1158027500000571,0.1931937399999697,1.8702169499999852,4.113007390000121,6.5720615800000814,10.20377696
59,cr_2_chloride_chloride_ammonia_ammonia_ammonia_ammonia,cr,2,3,-0.1762,-0.16783,-0.16478,-0.12602,-0.01339,0.67548,-1.02158,-1.02105,-0.56766,-0.56919,-1.06664,0.41276,0.0518667199999072,0.1260516600000301,1.412543039999946,3.087393519999978,5.1110673900000165,-27.97829891
221,fe_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_cyanide_cyanide,fe,3,4,-0.46489,-0.44072,-0.3977,-0.3977,-0.35501,0.99481,-0.07634,-0.07648,-0.41964,-0.41962,-0.4197,-0.41967,0.1389837900001111,0.2318402200000946,2.356429840000146,5.158340339999995,8.187347369999998,-1.567243876
176,fe_2_misc_misc_misc_misc_misc_ammonia,fe,2,3,-0.55151,-0.55111,-0.50968,-0.46818,-0.45307,0.62747,0.28505,0.26529,0.26544,-1.03967,0.26523,0.26283,0.0914334600001893,0.1440907800001696,0.1694952400000602,2.663996020000013,5.352529350000168,33.41697828
449,mn_3_cyanide_cyanide_cyanide_cyanide_carbonyl_carbonyl,mn,3,3,-0.18033,-0.17877,-0.17877,-0.16856,0.03497,0.37071,0.02353,0.02353,0.02353,0.02353,0.58827,0.58827,0.1034264000002167,0.1964461000000028,1.5805422900000394,3.7099794200000815,6.258933770000112,-18.60789289
55,cr_2_carbonyl_carbonyl_carbonyl_carbonyl_hydrogensulfide_hydrogensulfide,cr,2,3,-0.6519,-0.62627,-0.62405,-0.60866,-0.45617,0.11039,0.61816,0.61651,0.62516,0.62211,-0.20664,-0.20587,0.0518667199999072,0.1260516600000301,1.412543039999946,3.087393519999978,5.1110673900000165,-22.35829425
291,fe_3_water_water_water_water_water_acetonitrile,fe,3,4,-0.83335,-0.81945,-0.81793,-0.81631,-0.80188,1.49402,-0.5889,-0.88864,-0.88751,-0.88752,-0.88951,-0.88936,0.1389837900001111,0.2318402200000946,2.356429840000146,5.158340339999995,8.187347369999998,-4.978551388
254,fe_3_carbonyl_carbonyl_water_water_water_water,fe,3,4,-0.88209,-0.8783,-0.87766,-0.86586,-0.85463,1.30194,-0.86316,-0.88189,-0.88083,-0.88059,0.51644,0.51243,0.1389837900001111,0.2318402200000946,2.356429840000146,5.158340339999995,8.187347369999998,2.063384657
407,mn_3_ammonia_ammonia_ammonia_ammonia_ammonia_fluoride,mn,3,3,-0.70628,-0.70495,-0.64493,-0.53773,-0.4309,1.20388,-0.3744,-1.01516,-1.05406,-1.05027,-1.05402,-1.05328,0.1034264000002167,0.1964461000000028,1.5805422900000394,3.7099794200000815,6.258933770000112,-37.40960478
385,mn_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile_cyanide,mn,3,3,-0.57177,-0.57174,-0.56566,-0.50833,-0.38554,0.91383,0.08694,-0.43892,-0.45365,-0.45365,-0.45348,-0.45346,0.1034264000002167,0.1964461000000028,1.5805422900000394,3.7099794200000815,6.258933770000112,-34.47170337
436,mn_3_chloride_chloride_chloride_chloride_chloride_cyanide,mn,3,3,0.18337,0.22196,0.28965,0.47166,0.47533,0.82224,0.07758,-0.58155,-0.61971,-0.62001,-0.73208,-0.73214,0.1034264000002167,0.1964461000000028,1.5805422900000394,3.7099794200000815,6.258933770000112,-42.27685472
197,fe_2_phosphine_phosphine_water_water_water_water,fe,2,3,-0.63777,-0.61988,-0.61731,-0.61336,-0.57943,1.02762,-0.92103,-0.91162,-0.91434,-0.91725,-0.05398,0.52567,0.0914334600001893,0.1440907800001696,0.1694952400000602,2.663996020000013,5.352529350000168,-0.897910334
68,cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_chloride,cr,2,3,-0.42323,-0.37492,-0.35771,-0.33081,-0.23454,0.43032,-0.41839,-0.17044,-0.20897,-0.21378,-0.25383,-0.26551,0.0518667199999072,0.1260516600000301,1.412543039999946,3.087393519999978,5.1110673900000165,-27.83522663
210,fe_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile,fe,3,4,-0.69263,-0.69262,-0.69253,-0.36343,-0.36343,1.27718,-0.49393,-0.49395,-0.49393,-0.49383,-0.49386,-0.49385,0.1389837900001111,0.2318402200000946,2.356429840000146,5.158340339999995,8.187347369999998,13.08438044
232,fe_3_ammonia_ammonia_ammonia_ammonia_ammonia_cyanide,fe,3,4,-0.74381,-0.74081,-0.60779,-0.58895,-0.54972,1.18361,-0.17074,-1.04594,-1.04215,-1.04207,-1.04367,-1.05694,0.1389837900001111,0.2318402200000946,2.356429840000146,5.158340339999995,8.187347369999998,0.930860884
201,fe_2_water_water_water_water_chloride_chloride,fe,2,3,-0.31319,-0.24906,-0.23601,-0.23577,-0.21281,0.91707,-0.88077,-0.89488,-0.88062,-0.89662,-0.6203,-0.62258,0.0914334600001893,0.1440907800001696,0.1694952400000602,2.663996020000013,5.352529350000168,-5.615844269
168,fe_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_water_water,fe,2,3,-0.62207,-0.61959,-0.61495,-0.592,-0.55331,0.91348,-0.91907,-0.92418,-0.26217,-0.26266,-0.24353,-0.24442,0.0914334600001893,0.1440907800001696,0.1694952400000602,2.663996020000013,5.352529350000168,0.725677664
185,fe_2_misc_misc_misc_misc_water_water,fe,2,3,-0.56699,-0.56521,-0.53096,-0.51999,-0.46731,0.78207,-0.878,-0.87808,0.24584,0.24583,0.24272,0.24275,0.0914334600001893,0.1440907800001696,0.1694952400000602,2.663996020000013,5.352529350000168,3.519753791
35,cr_2_ammonia_ammonia_ammonia_ammonia_ammonia_ammonia,cr,2,3,-0.51027,-0.48707,-0.48695,-0.43219,-0.31821,0.9349,-1.03912,-1.04108,-1.04053,-1.04012,-1.07445,-1.0746,0.0518667199999072,0.1260516600000301,1.412543039999946,3.087393519999978,5.1110673900000165,-32.20935411
129,fe_2_ammonia_ammonia_ammonia_ammonia_ammonia_carbonyl,fe,2,3,-0.61518,-0.61252,-0.55969,-0.53694,-0.51817,1.08184,-1.08383,-1.08469,-1.07726,-1.0803,-1.08073,0.45582,0.0914334600001893,0.1440907800001696,0.1694952400000602,2.663996020000013,5.352529350000168,10.12851968
