#name_w_spin,Oxidation,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,f-chi-0-ax,f-chi-1-ax,f-chi-2-ax,f-chi-3-ax,f-Z-0-ax,f-Z-1-ax,f-Z-2-ax,f-Z-3-ax,f-I-0-ax,f-I-1-ax,f-I-2-ax,f-I-3-ax,f-T-0-ax,f-T-1-ax,f-T-2-ax,f-T-3-ax,f-S-0-ax,f-S-1-ax,f-S-2-ax,f-S-3-ax,f-chi-0-eq,f-chi-1-eq,f-chi-2-eq,f-chi-3-eq,f-Z-0-eq,f-Z-1-eq,f-Z-2-eq,f-Z-3-eq,f-I-0-eq,f-I-1-eq,f-I-2-eq,f-I-3-eq,f-T-0-eq,f-T-1-eq,f-T-2-eq,f-T-3-eq,f-S-0-eq,f-S-1-eq,f-S-2-eq,f-S-3-eq,lc-chi-0-ax,lc-chi-1-ax,lc-chi-2-ax,lc-chi-3-ax,lc-Z-0-ax,lc-Z-1-ax,lc-Z-2-ax,lc-Z-3-ax,lc-I-1-ax,lc-I-2-ax,lc-I-3-ax,lc-T-0-ax,lc-T-1-ax,lc-T-2-ax,lc-T-3-ax,lc-S-0-ax,lc-S-1-ax,lc-S-2-ax,lc-S-3-ax,lc-chi-0-eq,lc-chi-1-eq,lc-chi-2-eq,lc-chi-3-eq,lc-Z-0-eq,lc-Z-1-eq,lc-Z-2-eq,lc-Z-3-eq,lc-I-1-eq,lc-I-2-eq,lc-I-3-eq,lc-T-0-eq,lc-T-1-eq,lc-T-2-eq,lc-T-3-eq,lc-S-0-eq,lc-S-1-eq,lc-S-2-eq,lc-S-3-eq,D_lc-chi-1-ax,D_lc-chi-2-ax,D_lc-chi-3-ax,D_lc-Z-1-ax,D_lc-Z-2-ax,D_lc-Z-3-ax,D_lc-T-1-ax,D_lc-T-2-ax,D_lc-T-3-ax,D_lc-S-1-ax,D_lc-S-2-ax,D_lc-S-3-ax,D_lc-chi-1-eq,D_lc-chi-2-eq,D_lc-chi-3-eq,D_lc-Z-1-eq,D_lc-Z-2-eq,D_lc-Z-3-eq,D_lc-T-1-eq,D_lc-T-2-eq,D_lc-T-3-eq,D_lc-S-1-eq,D_lc-S-2-eq,D_lc-S-3-eq,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-2-all,mc-I-3-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all
co_3_misc_misc_water_water_water_water,3,163.1220,321.3376,587.4630,827.6096,1241.0000,2912.0000,3044.0000,2360.0000,25.0000,48.0000,86.0000,116.0000,134.0000,336.0000,432.0000,440.0000,9.1324,23.5996,36.2530,40.4512,36.7666,64.6680,82.1730,33.6600,124.0000,204.0000,120.0000,36.0000,6.0000,10.0000,14.0000,6.0000,24.0000,44.0000,26.0000,6.0000,2.1590,4.0194,3.6722,1.7094,21.5136,30.2720,9.6800,0.0000,66.0000,32.0000,2.0000,0.0000,3.0000,4.0000,2.0000,0.0000,6.0000,8.0000,2.0000,0.0000,0.8067,1.0804,0.2738,0.0000,6.5025,7.7520,6.5025,16.8300,36.0000,42.0000,36.0000,18.0000,1.0000,1.0000,3.0000,1.0000,2.0000,4.0000,3.0000,0.5929,0.5775,0.5929,0.8547,11.8336,15.1360,0.0000,0.0000,64.0000,16.0000,0.0000,0.0000,2.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,0.5329,0.5402,0.0000,0.0000,-0.4900,0.0000,1.0500,-1.0000,0.0000,15.0000,-1.0000,-3.0000,0.0000,0.0200,0.0000,1.2000,2.4800,0.0000,0.0000,14.0000,0.0000,0.0000,2.0000,0.0000,0.0000,0.7200,0.0000,0.0000,3.5344,35.4568,44.5184,9.5880,729.0000,1188.0000,594.0000,324.0000,10.0000,2.0000,96.0000,72.0000,48.0000,1.5876,5.6196,5.6196,1.9404,-7.5800,-4.8800,-1.3400,118.0000,248.0000,42.0000,20.0000,48.0000,4.0000,3.1000,8.1400,0.9800
co_3_water_water_water_water_acetonitrile_acetonitrile,3,163.1220,320.0244,608.2880,848.0720,1241.0000,2996.0000,3102.0000,2276.0000,25.0000,48.0000,86.0000,116.0000,134.0000,336.0000,432.0000,440.0000,9.1324,23.5604,36.0866,40.3592,36.7666,62.1690,78.2040,40.1280,124.0000,192.0000,126.0000,42.0000,6.0000,10.0000,14.0000,6.0000,24.0000,44.0000,26.0000,6.0000,2.1590,4.0502,3.6858,1.6650,21.5136,30.2720,9.6800,0.0000,66.0000,32.0000,2.0000,0.0000,3.0000,4.0000,2.0000,0.0000,6.0000,8.0000,2.0000,0.0000,0.8067,1.0804,0.2738,0.0000,9.2416,7.7520,7.7520,20.0640,49.0000,42.0000,42.0000,21.0000,1.0000,1.0000,3.0000,1.0000,2.0000,4.0000,3.0000,0.5625,0.5775,0.5775,0.8325,11.8336,15.1360,0.0000,0.0000,64.0000,16.0000,0.0000,0.0000,2.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,0.5329,0.5402,0.0000,0.0000,0.4900,0.4900,2.5200,1.0000,1.0000,18.0000,-1.0000,-3.0000,0.0000,-0.0200,-0.0200,1.1400,2.4800,0.0000,0.0000,14.0000,0.0000,0.0000,2.0000,0.0000,0.0000,0.7200,0.0000,0.0000,3.5344,37.2992,42.6760,9.5880,729.0000,1242.0000,540.0000,324.0000,10.0000,2.0000,96.0000,72.0000,48.0000,1.5876,5.5692,5.6700,1.9404,-8.5600,-3.9000,-1.3400,116.0000,250.0000,42.0000,20.0000,48.0000,4.0000,3.1400,8.1000,0.9800
co_3_water_water_water_water_ammonia_ammonia,3,137.1120,275.9424,540.4160,1020.8000,1097.0000,2696.0000,2538.0000,1076.0000,21.0000,40.0000,78.0000,140.0000,118.0000,336.0000,520.0000,464.0000,6.7608,18.7900,32.0714,38.1396,23.7616,40.1280,29.0400,0.0000,52.0000,42.0000,6.0000,0.0000,4.0000,6.0000,6.0000,0.0000,12.0000,18.0000,6.0000,0.0000,0.9732,1.6650,0.8214,0.0000,21.5136,30.2720,9.6800,0.0000,66.0000,32.0000,2.0000,0.0000,3.0000,4.0000,2.0000,0.0000,6.0000,8.0000,2.0000,0.0000,0.8067,1.0804,0.2738,0.0000,9.2416,20.0640,0.0000,0.0000,49.0000,21.0000,0.0000,0.0000,3.0000,0.0000,0.0000,9.0000,9.0000,0.0000,0.0000,0.5625,0.8325,0.0000,0.0000,11.8336,15.1360,0.0000,0.0000,64.0000,16.0000,0.0000,0.0000,2.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,0.5329,0.5402,0.0000,0.0000,2.5200,0.0000,0.0000,18.0000,0.0000,0.0000,6.0000,0.0000,0.0000,1.1400,0.0000,0.0000,2.4800,0.0000,0.0000,14.0000,0.0000,0.0000,2.0000,0.0000,0.0000,0.7200,0.0000,0.0000,3.5344,37.2992,57.9040,0.0000,729.0000,1242.0000,378.0000,0.0000,14.0000,0.0000,120.0000,84.0000,0.0000,1.5876,5.5692,6.5268,0.0000,-8.5600,-4.4800,0.0000,116.0000,364.0000,0.0000,16.0000,70.0000,0.0000,3.1400,12.4600,0.0000
co_3_water_water_water_water_carbonyl_carbonyl,3,126.2610,227.0896,426.1250,767.2096,1193.0000,2696.0000,2912.0000,1792.0000,17.0000,32.0000,58.0000,100.0000,90.0000,248.0000,340.0000,264.0000,7.0660,17.8092,28.8078,32.8564,18.3361,17.5440,0.0000,0.0000,100.0000,96.0000,0.0000,0.0000,2.0000,2.0000,0.0000,0.0000,2.0000,2.0000,0.0000,0.0000,1.1258,1.1242,0.0000,0.0000,21.5136,30.2720,9.6800,0.0000,66.0000,32.0000,2.0000,0.0000,3.0000,4.0000,2.0000,0.0000,6.0000,8.0000,2.0000,0.0000,0.8067,1.0804,0.2738,0.0000,6.5025,8.7720,0.0000,0.0000,36.0000,48.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.5929,0.5621,0.0000,0.0000,11.8336,15.1360,0.0000,0.0000,64.0000,16.0000,0.0000,0.0000,2.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,0.5329,0.5402,0.0000,0.0000,-0.8900,0.0000,0.0000,-2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,2.4800,0.0000,0.0000,14.0000,0.0000,0.0000,2.0000,0.0000,0.0000,0.7200,0.0000,0.0000,3.5344,35.4568,46.0224,0.0000,729.0000,1188.0000,648.0000,0.0000,10.0000,0.0000,96.0000,60.0000,0.0000,1.5876,5.6196,5.5692,0.0000,-7.5800,-5.6800,0.0000,118.0000,246.0000,0.0000,20.0000,50.0000,0.0000,3.1000,8.1800,0.0000
co_3_water_water_water_water_fluoride_fluoride,3,121.2696,202.7552,497.6392,643.4560,1155.0000,2828.0000,2522.0000,672.0000,15.0000,28.0000,54.0000,80.0000,82.0000,216.0000,262.0000,176.0000,5.8226,15.2584,24.2502,21.3712,15.8404,0.0000,0.0000,0.0000,81.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5041,0.0000,0.0000,0.0000,21.5136,30.2720,9.6800,0.0000,66.0000,32.0000,2.0000,0.0000,3.0000,4.0000,2.0000,0.0000,6.0000,8.0000,2.0000,0.0000,0.8067,1.0804,0.2738,0.0000,15.8404,0.0000,0.0000,0.0000,81.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5041,0.0000,0.0000,0.0000,11.8336,15.1360,0.0000,0.0000,64.0000,16.0000,0.0000,0.0000,2.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,0.5329,0.5402,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4800,0.0000,0.0000,14.0000,0.0000,0.0000,2.0000,0.0000,0.0000,0.7200,0.0000,0.0000,3.5344,40.8336,33.0880,0.0000,729.0000,1350.0000,216.0000,0.0000,8.0000,0.0000,84.0000,48.0000,0.0000,1.5876,5.4684,3.7296,0.0000,-10.4400,-2.5600,0.0000,112.0000,208.0000,0.0000,22.0000,40.0000,0.0000,3.2200,7.1200,0.0000
co_3_water_water_water_water_water_ammonia,3,134.8640,267.5904,526.2240,966.2400,1111.0000,2740.0000,2558.0000,1020.0000,20.0000,38.0000,72.0000,130.0000,110.0000,312.0000,472.0000,410.0000,6.5943,18.1550,30.4446,35.2610,22.6376,35.2000,19.3600,0.0000,59.0000,37.0000,4.0000,0.0000,3.5000,5.0000,4.0000,0.0000,9.0000,13.0000,4.0000,0.0000,0.8900,1.3727,0.5476,0.0000,21.5136,30.2720,9.6800,0.0000,66.0000,32.0000,2.0000,0.0000,3.0000,4.0000,2.0000,0.0000,6.0000,8.0000,2.0000,0.0000,0.8067,1.0804,0.2738,0.0000,10.5376,17.6000,0.0000,0.0000,56.5000,18.5000,0.0000,0.0000,2.5000,0.0000,0.0000,6.5000,6.5000,0.0000,0.0000,0.5477,0.6864,0.0000,0.0000,11.8336,15.1360,0.0000,0.0000,64.0000,16.0000,0.0000,0.0000,2.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,0.5329,0.5402,0.0000,0.0000,2.5000,0.0000,0.0000,16.0000,0.0000,0.0000,4.0000,0.0000,0.0000,0.9300,0.0000,0.0000,2.4800,0.0000,0.0000,14.0000,0.0000,0.0000,2.0000,0.0000,0.0000,0.7200,0.0000,0.0000,3.5344,38.0512,53.7680,0.0000,729.0000,1269.0000,351.0000,0.0000,13.0000,0.0000,114.0000,78.0000,0.0000,1.5876,5.5440,6.0606,0.0000,-8.9600,-4.1600,0.0000,115.0000,338.0000,0.0000,17.0000,65.0000,0.0000,3.1600,11.5700,0.0000
co_3_water_water_water_water_water_carbonyl,3,129.4385,243.1640,468.4464,835.9760,1159.0000,2740.0000,2742.0000,1400.0000,18.0000,34.0000,62.0000,110.0000,96.0000,268.0000,382.0000,310.0000,6.7469,17.6646,28.8116,32.6350,19.9248,23.9080,4.8400,0.0000,83.0000,64.0000,1.0000,0.0000,2.5000,3.0000,1.0000,0.0000,4.0000,5.0000,1.0000,0.0000,0.9662,1.1023,0.1369,0.0000,21.5136,30.2720,9.6800,0.0000,66.0000,32.0000,2.0000,0.0000,3.0000,4.0000,2.0000,0.0000,6.0000,8.0000,2.0000,0.0000,0.8067,1.0804,0.2738,0.0000,9.1680,11.9540,0.0000,0.0000,50.0000,32.0000,0.0000,0.0000,1.5000,0.0000,0.0000,2.5000,2.5000,0.0000,0.0000,0.5629,0.5512,0.0000,0.0000,11.8336,15.1360,0.0000,0.0000,64.0000,16.0000,0.0000,0.0000,2.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,0.5329,0.5402,0.0000,0.0000,0.7950,0.0000,0.0000,6.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.3800,0.0000,0.0000,2.4800,0.0000,0.0000,14.0000,0.0000,0.0000,2.0000,0.0000,0.0000,0.7200,0.0000,0.0000,3.5344,37.1300,47.8272,0.0000,729.0000,1242.0000,486.0000,0.0000,11.0000,0.0000,102.0000,66.0000,0.0000,1.5876,5.5692,5.5818,0.0000,-8.4700,-4.7600,0.0000,116.0000,279.0000,0.0000,19.0000,55.0000,0.0000,3.1400,9.4300,0.0000
co_3_water_water_water_water_water_fluoride,3,126.9428,230.9968,504.7040,780.5600,1140.0000,2806.0000,2550.0000,820.0000,17.0000,32.0000,60.0000,100.0000,92.0000,252.0000,340.0000,260.0000,6.1252,16.3892,26.5340,26.8620,18.6770,15.1360,4.8400,0.0000,73.5000,16.0000,1.0000,0.0000,2.0000,2.0000,1.0000,0.0000,3.0000,4.0000,1.0000,0.0000,0.6554,0.5402,0.1369,0.0000,21.5136,30.2720,9.6800,0.0000,66.0000,32.0000,2.0000,0.0000,3.0000,4.0000,2.0000,0.0000,6.0000,8.0000,2.0000,0.0000,0.8067,1.0804,0.2738,0.0000,13.8370,7.5680,0.0000,0.0000,72.5000,8.0000,0.0000,0.0000,1.0000,0.0000,0.0000,2.0000,2.0000,0.0000,0.0000,0.5185,0.2701,0.0000,0.0000,11.8336,15.1360,0.0000,0.0000,64.0000,16.0000,0.0000,0.0000,2.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,0.5329,0.5402,0.0000,0.0000,1.2400,0.0000,0.0000,7.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.3600,0.0000,0.0000,2.4800,0.0000,0.0000,14.0000,0.0000,0.0000,2.0000,0.0000,0.0000,0.7200,0.0000,0.0000,3.5344,39.8184,41.3600,0.0000,729.0000,1323.0000,270.0000,0.0000,10.0000,0.0000,96.0000,60.0000,0.0000,1.5876,5.4936,4.6620,0.0000,-9.9000,-3.2000,0.0000,113.0000,260.0000,0.0000,20.0000,50.0000,0.0000,3.2000,8.9000,0.0000
cr_2_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile,2,223.3552,433.5708,797.2680,756.6840,1320.0000,3168.0000,3954.0000,4500.0000,37.0000,72.0000,126.0000,108.0000,198.0000,432.0000,468.0000,600.0000,14.5669,35.7312,50.7246,56.3748,36.7666,62.1690,78.2040,40.1280,124.0000,192.0000,126.0000,42.0000,6.0000,10.0000,14.0000,6.0000,24.0000,44.0000,26.0000,6.0000,2.1590,4.0502,3.6858,1.6650,36.7666,62.1690,78.2040,40.1280,124.0000,192.0000,126.0000,42.0000,6.0000,10.0000,14.0000,6.0000,24.0000,44.0000,26.0000,6.0000,2.1590,4.0502,3.6858,1.6650,9.2416,7.7520,7.7520,20.0640,49.0000,42.0000,42.0000,21.0000,1.0000,1.0000,3.0000,1.0000,2.0000,4.0000,3.0000,0.5625,0.5775,0.5775,0.8325,9.2416,7.7520,7.7520,20.0640,49.0000,42.0000,42.0000,21.0000,1.0000,1.0000,3.0000,1.0000,2.0000,4.0000,3.0000,0.5625,0.5775,0.5775,0.8325,0.4900,0.4900,2.5200,1.0000,1.0000,18.0000,-1.0000,-3.0000,0.0000,-0.0200,-0.0200,1.1400,0.4900,0.4900,2.5200,1.0000,1.0000,18.0000,-1.0000,-3.0000,0.0000,-0.0200,-0.0200,1.1400,2.7556,30.2784,25.3980,25.3980,576.0000,1008.0000,864.0000,864.0000,6.0000,6.0000,72.0000,72.0000,144.0000,1.6129,5.7150,5.8674,5.8674,-8.2800,-5.3400,-5.3400,102.0000,108.0000,108.0000,24.0000,24.0000,12.0000,3.1200,3.0000,3.0000
cr_2_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile_ammonia,2,210.3502,411.5298,761.5500,831.2100,1248.0000,3018.0000,3690.0000,3960.0000,35.0000,68.0000,122.0000,120.0000,190.0000,432.0000,492.0000,600.0000,13.3811,33.3460,48.7238,55.3040,30.2641,51.1485,53.6220,20.0640,88.0000,117.0000,66.0000,21.0000,5.0000,8.0000,10.0000,3.0000,18.0000,31.0000,16.0000,3.0000,1.5661,2.8576,2.2536,0.8325,36.7666,62.1690,78.2040,40.1280,124.0000,192.0000,126.0000,42.0000,6.0000,10.0000,14.0000,6.0000,24.0000,44.0000,26.0000,6.0000,2.1590,4.0502,3.6858,1.6650,9.2416,13.9080,3.8760,10.0320,49.0000,31.5000,21.0000,10.5000,2.0000,0.5000,1.5000,5.0000,5.5000,2.0000,1.5000,0.5625,0.7050,0.2888,0.4162,9.2416,7.7520,7.7520,20.0640,49.0000,42.0000,42.0000,21.0000,1.0000,1.0000,3.0000,1.0000,2.0000,4.0000,3.0000,0.5625,0.5775,0.5775,0.8325,1.5050,0.2450,1.2600,9.5000,0.5000,9.0000,2.5000,-1.5000,0.0000,0.5600,-0.0100,0.5700,0.4900,0.4900,2.5200,1.0000,1.0000,18.0000,-1.0000,-3.0000,0.0000,-0.0200,-0.0200,1.1400,2.7556,30.2784,32.1210,21.1650,576.0000,1008.0000,792.0000,720.0000,8.0000,5.0000,84.0000,78.0000,120.0000,1.6129,5.7150,6.2992,4.8895,-8.2800,-6.0700,-4.4500,102.0000,159.0000,90.0000,22.0000,35.0000,10.0000,3.1200,5.2000,2.5000
cr_2_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile_misc,2,223.3552,434.4430,787.9678,752.6170,1320.0000,3132.0000,3926.0000,4504.0000,37.0000,72.0000,126.0000,108.0000,198.0000,432.0000,468.0000,600.0000,14.5669,35.7512,50.8102,56.4232,36.7666,63.4185,80.1885,36.8940,124.0000,198.0000,123.0000,39.0000,6.0000,10.0000,14.0000,6.0000,24.0000,44.0000,26.0000,6.0000,2.1590,4.0348,3.6790,1.6872,36.7666,62.1690,78.2040,40.1280,124.0000,192.0000,126.0000,42.0000,6.0000,10.0000,14.0000,6.0000,24.0000,44.0000,26.0000,6.0000,2.1590,4.0502,3.6858,1.6650,7.8720,7.7520,7.1273,18.4470,42.5000,42.0000,39.0000,19.5000,1.0000,1.0000,3.0000,1.0000,2.0000,4.0000,3.0000,0.5777,0.5775,0.5852,0.8436,9.2416,7.7520,7.7520,20.0640,49.0000,42.0000,42.0000,21.0000,1.0000,1.0000,3.0000,1.0000,2.0000,4.0000,3.0000,0.5625,0.5775,0.5775,0.8325,0.0000,0.2450,1.7850,0.0000,0.5000,16.5000,-1.0000,-3.0000,0.0000,0.0000,-0.0100,1.1700,0.4900,0.4900,2.5200,1.0000,1.0000,18.0000,-1.0000,-3.0000,0.0000,-0.0200,-0.0200,1.1400,2.7556,29.4650,26.2114,25.3980,576.0000,984.0000,888.0000,864.0000,6.0000,6.0000,72.0000,72.0000,144.0000,1.6129,5.7404,5.8420,5.8674,-7.7900,-5.8300,-5.3400,103.0000,107.0000,108.0000,24.0000,24.0000,12.0000,3.1000,3.0200,3.0000
cr_2_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile_water,2,208.1022,403.0018,747.0460,774.5300,1262.0000,3056.0000,3708.0000,3950.0000,34.0000,66.0000,116.0000,110.0000,182.0000,408.0000,456.0000,560.0000,13.2146,32.7106,47.0864,52.3750,29.1401,46.2205,43.9420,20.0640,95.0000,112.0000,64.0000,21.0000,4.5000,7.0000,8.0000,3.0000,15.0000,26.0000,14.0000,3.0000,1.4829,2.5653,1.9798,0.8325,36.7666,62.1690,78.2040,40.1280,124.0000,192.0000,126.0000,42.0000,6.0000,10.0000,14.0000,6.0000,24.0000,44.0000,26.0000,6.0000,2.1590,4.0502,3.6858,1.6650,10.5376,11.4440,3.8760,10.0320,56.5000,29.0000,21.0000,10.5000,1.5000,0.5000,1.5000,2.5000,3.0000,2.0000,1.5000,0.5477,0.5589,0.2888,0.4162,9.2416,7.7520,7.7520,20.0640,49.0000,42.0000,42.0000,21.0000,1.0000,1.0000,3.0000,1.0000,2.0000,4.0000,3.0000,0.5625,0.5775,0.5775,0.8325,1.4850,0.2450,1.2600,7.5000,0.5000,9.0000,0.5000,-1.5000,0.0000,0.3500,-0.0100,0.5700,0.4900,0.4900,2.5200,1.0000,1.0000,18.0000,-1.0000,-3.0000,0.0000,-0.0200,-0.0200,1.1400,2.7556,30.9424,28.4690,21.1650,576.0000,1032.0000,768.0000,720.0000,7.0000,5.0000,78.0000,72.0000,120.0000,1.6129,5.6896,5.8293,4.8895,-8.6800,-5.5300,-4.4500,101.0000,136.0000,90.0000,23.0000,30.0000,10.0000,3.1400,4.3000,2.5000
cr_2_acetonitrile_acetonitrile_acetonitrile_acetonitrile_ammonia_ammonia,2,197.3452,389.4888,725.8320,905.7360,1176.0000,2868.0000,3426.0000,3420.0000,33.0000,64.0000,118.0000,132.0000,182.0000,432.0000,524.0000,608.0000,12.1953,30.9608,46.7230,54.2332,23.7616,40.1280,29.0400,0.0000,52.0000,42.0000,6.0000,0.0000,4.0000,6.0000,6.0000,0.0000,12.0000,18.0000,6.0000,0.0000,0.9732,1.6650,0.8214,0.0000,36.7666,62.1690,78.2040,40.1280,124.0000,192.0000,126.0000,42.0000,6.0000,10.0000,14.0000,6.0000,24.0000,44.0000,26.0000,6.0000,2.1590,4.0502,3.6858,1.6650,9.2416,20.0640,0.0000,0.0000,49.0000,21.0000,0.0000,0.0000,3.0000,0.0000,0.0000,9.0000,9.0000,0.0000,0.0000,0.5625,0.8325,0.0000,0.0000,9.2416,7.7520,7.7520,20.0640,49.0000,42.0000,42.0000,21.0000,1.0000,1.0000,3.0000,1.0000,2.0000,4.0000,3.0000,0.5625,0.5775,0.5775,0.8325,2.5200,0.0000,0.0000,18.0000,0.0000,0.0000,6.0000,0.0000,0.0000,1.1400,0.0000,0.0000,0.4900,0.4900,2.5200,1.0000,1.0000,18.0000,-1.0000,-3.0000,0.0000,-0.0200,-0.0200,1.1400,2.7556,30.2784,38.8440,16.9320,576.0000,1008.0000,720.0000,576.0000,10.0000,4.0000,96.0000,84.0000,96.0000,1.6129,5.7150,6.7310,3.9116,-8.2800,-6.8000,-3.5600,102.0000,210.0000,72.0000,20.0000,46.0000,8.0000,3.1200,7.4000,2.0000
cr_2_acetonitrile_acetonitrile_acetonitrile_acetonitrile_carbonyl_carbonyl,2,186.4942,341.0672,617.4578,686.8736,1272.0000,2880.0000,3756.0000,3992.0000,29.0000,56.0000,98.0000,92.0000,154.0000,344.0000,376.0000,440.0000,12.5005,29.9808,43.4506,48.8380,18.3361,17.5440,0.0000,0.0000,100.0000,96.0000,0.0000,0.0000,2.0000,2.0000,0.0000,0.0000,2.0000,2.0000,0.0000,0.0000,1.1258,1.1242,0.0000,0.0000,36.7666,62.1690,78.2040,40.1280,124.0000,192.0000,126.0000,42.0000,6.0000,10.0000,14.0000,6.0000,24.0000,44.0000,26.0000,6.0000,2.1590,4.0502,3.6858,1.6650,6.5025,8.7720,0.0000,0.0000,36.0000,48.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.5929,0.5621,0.0000,0.0000,9.2416,7.7520,7.7520,20.0640,49.0000,42.0000,42.0000,21.0000,1.0000,1.0000,3.0000,1.0000,2.0000,4.0000,3.0000,0.5625,0.5775,0.5775,0.8325,-0.8900,0.0000,0.0000,-2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,0.4900,0.4900,2.5200,1.0000,1.0000,18.0000,-1.0000,-3.0000,0.0000,-0.0200,-0.0200,1.1400,2.7556,28.6516,28.3528,16.9320,576.0000,960.0000,960.0000,576.0000,6.0000,4.0000,72.0000,60.0000,96.0000,1.6129,5.7658,5.7658,3.9116,-7.3000,-7.1200,-3.5600,104.0000,104.0000,72.0000,24.0000,26.0000,8.0000,3.0800,3.0800,2.0000
cr_2_acetonitrile_acetonitrile_acetonitrile_acetonitrile_hydrogensulfide_hydrogensulfide,2,182.4948,351.5864,644.9592,745.1120,1588.0000,3776.0000,4744.0000,4216.0000,31.0000,60.0000,106.0000,112.0000,166.0000,384.0000,446.0000,520.0000,12.8773,32.0216,47.9440,52.8088,16.3364,22.7040,9.6800,0.0000,258.0000,64.0000,2.0000,0.0000,3.0000,4.0000,2.0000,0.0000,6.0000,8.0000,2.0000,0.0000,1.3142,1.5096,0.2738,0.0000,36.7666,62.1690,78.2040,40.1280,124.0000,192.0000,126.0000,42.0000,6.0000,10.0000,14.0000,6.0000,24.0000,44.0000,26.0000,6.0000,2.1590,4.0502,3.6858,1.6650,6.6564,11.3520,0.0000,0.0000,256.0000,32.0000,0.0000,0.0000,2.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,1.0404,0.7548,0.0000,0.0000,9.2416,7.7520,7.7520,20.0640,49.0000,42.0000,42.0000,21.0000,1.0000,1.0000,3.0000,1.0000,2.0000,4.0000,3.0000,0.5625,0.5775,0.5775,0.8325,0.7600,0.0000,0.0000,30.0000,0.0000,0.0000,2.0000,0.0000,0.0000,1.3000,0.0000,0.0000,0.4900,0.4900,2.5200,1.0000,1.0000,18.0000,-1.0000,-3.0000,0.0000,-0.0200,-0.0200,1.1400,2.7556,28.7512,31.5400,16.9320,576.0000,1440.0000,672.0000,576.0000,8.0000,4.0000,84.0000,72.0000,96.0000,1.6129,6.4008,5.7912,3.9116,-7.3600,-5.7200,-3.5600,84.0000,164.0000,72.0000,22.0000,36.0000,8.0000,2.5800,5.6000,2.0000
